Bucket,Family,Score,OriginalPath,CopiedPath,FileName,SizeBytes,LastWriteTime,CollectorTerms,MachineTerms,ReasonTerms,WriteTerms,SensitiveTerms,LikelyTestOrBackup
high_confidence_log_reasoners,clearbox,29,E:\clearbox-ai-studio-v2-main\core\lakespeak\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\6d857567f109__router.py,router.py,7195,2026-03-16T17:48:46,log;logger;logging;session;trace,process;system,model;reason;reasoning,logging.,,False
high_confidence_log_reasoners,clearbox,29,E:\clearbox-ai-studio-v2-main\security\storage_layout.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\ee55d3b75b17__storage_layout.py,storage_layout.py,14322,2026-03-16T17:48:46,audit;event;log;session,input;mss;system,infer;inference;model,json.dump,,False
high_confidence_log_reasoners,clearbox,28,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\forest_node\core\usb_detect.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\0fb71872c548__usb_detect.py,usb_detect.py,6083,2026-03-03T16:49:39,capture;log;logger;logging,process;subprocess;win32;wmi,model,logging.,,False
high_confidence_log_reasoners,clearbox,28,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\claude_sandbox\plugins\audio_io\core\worker.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\90fc0daa2660__worker.py,worker.py,6302,2026-03-13T20:12:05,capture;event;log;logger;logging;session;stream,input,classif,logging.,,False
high_confidence_log_reasoners,clearbox,28,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\claude_sandbox\plugins\visual_io\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\f230b46bf295__router.py,router.py,7148,2026-03-13T20:12:05,capture;event;metric;metrics;session,mss;screen capture,model,,screen capture,False
high_confidence_log_reasoners,clearbox,28,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\forest_node\core\usb_detect.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\55595585694e__usb_detect.py,usb_detect.py,5894,2026-03-13T20:12:06,capture;log;logger;logging,process;subprocess;win32;wmi,model,logging.,,False
high_confidence_log_reasoners,clearbox,27,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\chat_packs\core\engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\ce212a6e717f__engine.py,engine.py,21295,2026-03-03T16:49:38,log;logger;logging;session,system,model;pattern;score,json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,27,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\lakespeak\index\dense.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\17f8b2f2d0f8__dense.py,dense.py,10185,2026-03-03T16:49:39,log;logger;logging,cpu;system,model;score,.jsonl;json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,27,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\openrefine\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\b8799db41ab6__router.py,router.py,11313,2026-03-03T16:49:40,history;log;logger;logging;stream,memory;process,model,.csv;logging.,,False
high_confidence_log_reasoners,clearbox,27,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\chat_packs\core\engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\0f5e0c7bb27d__engine.py,engine.py,20756,2026-03-13T20:12:05,log;logger;logging;session,system,model;pattern;score,json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,27,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\lakespeak\index\dense.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\f6768bab6a5e__dense.py,dense.py,9908,2026-03-13T20:12:06,log;logger;logging,cpu;system,model;score,.jsonl;json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,27,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\plugins\openrefine\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\6ecbc2b20c2e__router.py,router.py,11313,2026-03-16T17:48:46,history;log;logger;logging;stream,memory;process,model,.csv;logging.,,False
high_confidence_log_reasoners,clearbox,27,E:\clearbox-ai-studio-v2-main\core\chat_packs\core\engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\426e216eeba8__engine.py,engine.py,21926,2026-03-23T13:21:08,log;logger;logging;session,system,model;pattern;score,json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,27,E:\clearbox-ai-studio-v2-main\core\lakespeak\index\dense.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\f63801caa26d__dense.py,dense.py,11573,2026-03-16T17:48:46,log;logger;logging,cpu;system,model;score,.jsonl;json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,26,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\forest_node\api\pairing.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\86674032a663__pairing.py,pairing.py,11630,2026-03-03T16:49:39,log;logger;logging;session,memory;network,model,json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,26,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\forest_node\node_daemon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\92d8377b6aee__node_daemon.py,node_daemon.py,17053,2026-03-03T16:49:39,log;logger;logging;session;stream,system,model,basicconfig;logging.;open(,,False
high_confidence_log_reasoners,clearbox,26,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\forest_node\api\pairing.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\ed6768e045c1__pairing.py,pairing.py,11267,2026-03-13T20:12:06,log;logger;logging;session,memory;network,model,json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,26,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\forest_node\node_daemon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\1e569e14e038__node_daemon.py,node_daemon.py,16596,2026-03-13T20:12:05,log;logger;logging;session;stream,system,model,basicconfig;logging.;open(,,False
high_confidence_log_reasoners,clearbox,26,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\reach\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\fddcd6b02f2f__router.py,router.py,7545,2026-03-13T20:12:06,audit;log;logger;logging,process;socket,model,.jsonl;logging.;open(,,False
high_confidence_log_reasoners,clearbox,26,E:\clearbox-ai-studio-v2-main\bridges\services\documap_ingestion.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\8d31bb20e240__documap_ingestion.py,documap_ingestion.py,10034,2026-04-08T05:46:59,event;log;logger,cpu;input;process,model;pattern,json.dump;open(,,False
high_confidence_log_reasoners,clearbox,26,E:\clearbox-ai-studio-v2-main\security\directory_law.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\048c4801cba0__directory_law.py,directory_law.py,7822,2026-03-16T17:48:46,audit;event;log;observe;session,memory;process;system,diagnostic,,,False
high_confidence_log_reasoners,clearbox,25,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\forest_node\core\session_gate.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\0f11aab58386__session_gate.py,session_gate.py,5098,2026-03-03T16:49:39,event;log;logger;logging;metric;session,memory,decision,logging.,,False
high_confidence_log_reasoners,clearbox,25,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\forest_node\core\session_gate.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\71af64b2a531__session_gate.py,session_gate.py,4957,2026-03-13T20:12:06,event;log;logger;logging;metric;session,memory,decision,logging.,,False
high_confidence_log_reasoners,clearbox,25,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\plugins\winutil\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\6d15a8375460__router.py,router.py,13948,2026-03-16T17:48:46,log;logger;logging;perf;performance,network;system,model,logging.,,False
high_confidence_log_reasoners,clearbox,25,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\reach\channels\base.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\e7d4163b5f0e__base.py,base.py,2733,2026-03-13T20:12:06,audit;event;log;logger;logging;session,process,decision,logging.,,False
high_confidence_log_reasoners,clearbox,24,C:\Users\mydyi\Desktop\Clearbox-616-Standalone\standalone616\ui.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\86a6fea11aa9__ui.py,ui.py,9054,2026-04-10T09:58:26,event;metric;metrics;trace,input;system,reason;reasoning;score,,,False
high_confidence_log_reasoners,clearbox,24,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\lakespeak\schemas.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\2b14e63cf924__schemas.py,schemas.py,8141,2026-03-03T16:49:39,audit;event;session;trace,mss;system,reason;reasoning;score,,,False
high_confidence_log_reasoners,clearbox,24,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\lakespeak\schemas.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\3ef950f8c243__schemas.py,schemas.py,7929,2026-03-13T20:12:06,audit;event;session;trace,mss;system,reason;reasoning;score,,,False
high_confidence_log_reasoners,clearbox,24,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\plugins\research_browser\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\6449c5b6cedf__router.py,router.py,16544,2026-03-18T16:02:13,journal;log;logger;logging,input;system,classif;model,logging.,,False
high_confidence_log_reasoners,clearbox,24,E:\clearbox-ai-studio-v2-main\bridges\services\system_control.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\fe856445c20e__system_control.py,system_control.py,6203,2026-03-23T13:21:08,capture;log;logger,process;subprocess;system,reason;reasoning,open(,,False
high_confidence_log_reasoners,clearbox,24,E:\clearbox-ai-studio-v2-main\core\lakespeak\schemas.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\c2ef76304794__schemas.py,schemas.py,8604,2026-03-24T17:42:14,audit;event;session;trace,mss;system,reason;reasoning;score,,,False
high_confidence_log_reasoners,clearbox,23,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\lakespeak\retrieval\grounding_policy.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\c379310d25f1__grounding_policy.py,grounding_policy.py,6966,2026-03-03T16:49:40,log;logger;logging;trace,system,decision;reason;reasoning,logging.,,False
high_confidence_log_reasoners,clearbox,23,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\claude_sandbox\plugins\netlog\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\9b7b883e31ee__router.py,router.py,7794,2026-03-13T20:12:05,event;log;session,network;process;psutil;scapy,model,,,False
high_confidence_log_reasoners,clearbox,23,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\lakespeak\retrieval\grounding_policy.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\b0ca8443268d__grounding_policy.py,grounding_policy.py,6799,2026-03-13T20:12:06,log;logger;logging;trace,system,decision;reason;reasoning,logging.,,False
high_confidence_log_reasoners,clearbox,23,E:\clearbox-ai-studio-v2-main\bridges\routers\config.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\0e01e37b533b__config.py,config.py,17893,2026-04-07T12:50:45,log;logger,network;socket;system,infer;inference;model;score,,,False
high_confidence_log_reasoners,clearbox,23,E:\clearbox-ai-studio-v2-main\bridges\routers\system.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\9c36cc6667d8__system.py,system.py,6716,2026-04-07T09:29:12,metric;metrics;stream,network;process;socket;system,model,,,False
high_confidence_log_reasoners,clearbox,23,E:\clearbox-ai-studio-v2-main\Conversations\threads\models.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\48a911e8cefd__models.py,models.py,6056,2026-03-23T13:21:08,journal;log;session,memory;system,infer;model;reason;reasoning,,,False
high_confidence_log_reasoners,clearbox,23,E:\clearbox-ai-studio-v2-main\core\lakespeak\retrieval\grounding_policy.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\92f2c43776de__grounding_policy.py,grounding_policy.py,6947,2026-03-16T17:48:46,log;logger;logging;trace,system,decision;reason;reasoning,logging.,,False
high_confidence_log_reasoners,clearbox,22,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\forest_network\auth.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\ca2d33babc72__auth.py,auth.py,2693,2026-03-03T16:49:38,audit;event;log;logger;logging,network,diagnostic,logging.,,False
high_confidence_log_reasoners,clearbox,22,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\forest_network\paths.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\48f691fd569a__paths.py,paths.py,4725,2026-03-03T16:49:38,event;log;logger;logging,network;system,pattern,logging.,,False
high_confidence_log_reasoners,clearbox,22,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\forest_network\auth.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\a81f676e5d22__auth.py,auth.py,2619,2026-03-13T20:12:05,audit;event;log;logger;logging,network,diagnostic,logging.,,False
high_confidence_log_reasoners,clearbox,22,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\forest_network\paths.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\61f06ad374f0__paths.py,paths.py,4610,2026-03-13T20:12:05,event;log;logger;logging,network;system,pattern,logging.,,False
high_confidence_log_reasoners,clearbox,22,E:\clearbox-ai-studio-v2-main\Conversations\threads\citations.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\c1091b24561f__citations.py,citations.py,10518,2026-03-16T17:48:40,capture;history;log;session,input;system,pattern,.jsonl,,False
high_confidence_log_reasoners,clearbox,20,C:\Users\mydyi\Desktop\Clearbox-616-Standalone\standalone616\cli.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\60222cabfad9__cli.py,cli.py,8700,2026-04-10T14:51:55,audit;metric;metrics,system,reason;reasoning;score,json.dump,,False
high_confidence_log_reasoners,clearbox,20,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\system_pulse\api\models.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\0364b4cf261b__models.py,models.py,1828,2026-03-03T16:49:40,history;log;pulse,cpu;gpu;system,model,,,False
high_confidence_log_reasoners,clearbox,20,E:\clearbox-ai-studio-v2-main\Conversations\threads\note_store.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\fcaf96eee7b4__note_store.py,note_store.py,12986,2026-03-16T17:48:40,audit;log,memory;system,pattern,.write(;json.dump;open(,,False
high_confidence_log_reasoners,clearbox,20,E:\clearbox-ai-studio-v2-main\core\system_pulse\api\models.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\ea8dea0fe5c7__models.py,models.py,1828,2026-03-16T17:48:46,history;log;pulse,cpu;gpu;system,model,,,False
high_confidence_log_reasoners,clearbox,20,E:\clearbox-ai-studio-v2-main\docs\help_system\ui_analyzer.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\944b30868b9a__ui_analyzer.py,ui_analyzer.py,17617,2026-03-16T17:48:46,,input;system,analyze;analyzer;classif;infer;model,.write(;open(,,False
high_confidence_log_reasoners,clearbox,20,E:\clearbox-ai-studio-v2-main\scripts\clearbox_state.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\676735d22118__clearbox_state.py,clearbox_state.py,4432,2026-03-16T17:48:46,capture;log;logging,system,model,.write(;json.dump;open(,,False
high_confidence_log_reasoners,clearbox,19,E:\clearbox-ai-studio-v2-main\Conversations\threads\history_retriever.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\b6412a412a83__history_retriever.py,history_retriever.py,11835,2026-04-08T06:13:00,event;history,input,model;pattern;score,.jsonl;sqlite,,False
high_confidence_log_reasoners,clearbox,18,E:\clearbox-ai-studio-v2-main\bridges\ws_manager.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\6ce6efaddf4f__ws_manager.py,ws_manager.py,1536,2026-03-16T17:48:46,log;logger;logging,socket,reason,json.dump;logging.,,False
high_confidence_log_reasoners,clearbox,18,E:\clearbox-ai-studio-v2-main\core\observe\policy.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\8bb881d31c99__policy.py,policy.py,2540,2026-03-16T17:48:46,log;observe;sensor,system,pattern,json.dump;open(,,False
high_confidence_log_reasoners,clearbox,18,E:\clearbox-ai-studio-v2-main\scripts\session_manager.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\c5f7658d38f6__session_manager.py,session_manager.py,5272,2026-03-16T17:48:46,audit;session,memory;system,model,.write(;json.dump,,False
high_confidence_log_reasoners,clearbox,17,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\lakespeak\api\models.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\b18d8b474639__models.py,models.py,2906,2026-03-03T16:49:39,session;trace,process,model;pattern;reason;reasoning,,,False
high_confidence_log_reasoners,clearbox,17,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\lakespeak\api\models.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\b44f5fbd8f10__models.py,models.py,2830,2026-03-13T20:12:06,session;trace,process,model;pattern;reason;reasoning,,,False
high_confidence_log_reasoners,clearbox,17,E:\clearbox-ai-studio-v2-main\core\lakespeak\api\models.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\decf62b332ed__models.py,models.py,3034,2026-03-16T17:48:46,session;trace,process,model;pattern;reason;reasoning,,,False
high_confidence_log_reasoners,clearbox,17,E:\clearbox-ai-studio-v2-main\core\observe\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\6c6d271df275__router.py,router.py,4526,2026-03-16T17:48:46,audit;log;observe;sensor,system,model,,,False
high_confidence_log_reasoners,clearbox,16,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\help_system\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\15f186508dc3__router.py,router.py,4745,2026-03-03T16:49:39,log;logger;logging,system,model,logging.,,False
high_confidence_log_reasoners,clearbox,16,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\claude_sandbox\plugins\netlog\core\operators\__init__.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\994c170d652f____init__.py,__init__.py,1934,2026-03-13T20:12:05,event;log,network;process,analyze;detector,,,False
high_confidence_log_reasoners,clearbox,16,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\help_system\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\6ee68fe42136__router.py,router.py,4615,2026-03-13T20:12:06,log;logger;logging,system,model,logging.,,False
high_confidence_log_reasoners,clearbox,16,E:\clearbox-ai-studio-v2-main\bridges\services\ai_briefs.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\ec32ad7d78db__ai_briefs.py,ai_briefs.py,7378,2026-03-23T13:21:08,daily_logger;log;logger,system,model;reason,,,False
high_confidence_log_reasoners,clearbox,16,E:\clearbox-ai-studio-v2-main\core\help_system\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\246649318ad9__router.py,router.py,4754,2026-03-16T17:48:46,log;logger;logging,system,model,logging.,,False
high_confidence_log_reasoners,clearbox,14,C:\Users\mydyi\Desktop\Clearbox-616-Standalone\bridges\binary_store.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\9fac6d283ad9__binary_store.py,binary_store.py,49427,2026-03-24T18:18:38,binary_store,system,infer,.write(;json.dump;open(,,False
high_confidence_log_reasoners,clearbox,14,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\system_pulse\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\769328307a81__router.py,router.py,1699,2026-03-03T16:49:40,history;pulse,cpu;system,model,,,False
high_confidence_log_reasoners,clearbox,14,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\6-1-6 graph module\graph_export.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\b480494d4d40__graph_export.py,graph_export.py,4787,2026-03-13T20:12:05,,network;process,model,.write(;json.dump;open(,,False
high_confidence_log_reasoners,clearbox,14,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\claude_sandbox\plugins\audio_io\config.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\77ebc1655909__config.py,config.py,1991,2026-03-13T20:12:05,capture;session,input;system,classif,,,False
high_confidence_log_reasoners,clearbox,14,E:\clearbox-ai-studio-v2-main\bridges\binary_store.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\37e6c973dceb__binary_store.py,binary_store.py,49427,2026-03-24T18:18:38,binary_store,system,infer,.write(;json.dump;open(,,False
high_confidence_log_reasoners,clearbox,14,E:\clearbox-ai-studio-v2-main\bridges\services\__init__.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\f1512be0b08a____init__.py,__init__.py,2046,2026-04-08T05:45:35,history,system,infer;inference;reason;reasoning,,,False
high_confidence_log_reasoners,clearbox,14,E:\clearbox-ai-studio-v2-main\core\system_pulse\api\router.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\04fb7ebde83e__router.py,router.py,1674,2026-03-16T17:48:46,history;pulse,cpu;system,model,,,False
